Provider,FraudRiskScore,WasteRiskScore,AbuseRiskScore,OverallFWAScore,FWARiskLevel,AnomalousClaims,MaximumClaimAnomalyScore,InvestigationPriorityScore,InvestigationPriority
PRV56677,0.013899166,0.0,5.014162586492939,1.2604902296917249,Low,0,-0.05821397189146621,2.6193277846723833,Low
PRV56679,0.043377515,0.0,12.915087378544285,3.250460602100361,Low,3,0.035925150113958804,6.559155149049852,Low
PRV56680,0.61603826,5.716948356903727,12.245428465756584,4.7986133370871205,Low,8,0.16956184270381058,11.278181651436485,Low
PRV56681,0.060700066,0.0,6.519473556427791,1.6602184223007743,Low,0,-0.026350244985740123,3.7339218745951195,Low
PRV56682,0.25054976,0.7281468563875072,11.38926180365589,3.154627046731392,Low,3,0.14339385770110702,9.307599047329884,Low
PRV56683,0.2388051,0.0,10.084505163877434,2.6405288411302434,Low,15,0.0923857097285905,7.933536978487862,Low
PRV56684,16.672735,4.546823548081893,9.651964107223394,11.88606452094302,Low,18,0.21106408775286745,17.59515368662002,Low
PRV56685,96.8982,9.910598011119914,23.848761105395727,56.888940273513676,Medium,58,0.22497842261601853,50.53552801290779,Medium
PRV56686,33.045177,2.0797957329275722,23.840962021787902,23.00277816853727,Low,15,0.21414760411117584,25.377100072984533,Low
PRV56687,0.38634172,1.647046988542083,7.485101986680104,2.4762081042152833,Low,1,0.04360218013968242,6.164614400211448,Low
PRV56688,0.179488,1.9347555933149063,11.489413599703543,3.445786299881581,Low,2,0.07599746261808704,7.718875130330387,Low
PRV56689,98.70363,1.5788473370193543,22.00011911081949,55.24655588197924,Medium,155,0.12354780653358022,49.332547812553344,Medium
PRV56691,0.04858208,0.0,11.884913810545058,2.995519493012093,Low,0,-0.03928511360338399,4.32975745141837,Low
PRV56693,1.0665696,0.0,11.495003422615138,3.407035639017127,Low,27,0.10276158133326097,9.064072476206697,Low
PRV56694,0.06393209,0.8151111327508287,5.949302155410782,1.7230693675392508,Low,0,-0.00017380511079956307,4.4637030548353716,Low
PRV56696,1.6742427,6.095399074629708,12.341009548980587,5.446223523357102,Low,7,0.16480799546314873,11.58011910346556,Low
PRV56697,0.1766121,1.3541725179703765,17.19483917800593,4.72555897101642,Low,10,0.11473318031028534,9.844301846923608,Low
PRV56699,0.025995757,0.0,10.008851616558086,2.5152107828549175,Low,0,-0.023088510429459086,4.417869336257863,Low
PRV56700,0.03431096,0.0,4.514162586492939,1.1456961262630034,Low,0,-0.05416164378873406,2.6451371487459303,Low
PRV56701,0.42178184,4.147234554417948,12.459346444678145,4.362536168744131,Low,4,0.15206345481113703,10.407112191985096,Low
PRV56702,4.8400455,2.8116608316931178,19.859197348628456,8.087737271139353,Low,16,0.09776370925965572,11.914324460717488,Low
PRV56703,7.3288093,0.0,16.25165786665547,7.727319097324878,Low,22,0.1980550260556505,14.450595514518497,Low
PRV56705,15.096931,13.937235928904594,11.312891623025314,13.860997616742242,Low,5,0.19718543662379873,18.265012632069777,Low
PRV56706,97.58775,5.276394270928702,24.005792109005363,56.11442324293274,Medium,60,0.17717557678445606,48.794690750945065,Medium
PRV56707,0.31354782,5.269549755038064,26.01744695774154,7.978523088121316,Low,0,-0.01580346867161142,8.433045689331454,Low
PRV56708,0.029782156,2.732139830379853,17.172952639154637,4.991164195147955,Low,1,0.055317563046128115,8.232010044234068,Low
PRV56710,1.7337328,1.1936962226426628,13.943748160384803,4.651227505535461,Low,13,0.14419221304440233,10.644591519575474,Low
PRV56711,94.16497,5.573040789760914,18.567632443847177,53.11765350737663,Medium,10,0.21090942404910074,46.23844890724655,Medium
PRV56712,0.3961288,3.6853923273801175,27.312910546406073,7.947640120192344,Low,2,0.08581587934471269,11.127401367278635,Low
PRV56713,33.680164,0.3018887422149286,16.67907780060638,21.085323804284428,Low,57,0.2097208072707043,25.046423011383574,Low
PRV56715,0.27901107,8.346677168294788,10.08770687492413,4.748101546168881,Low,3,0.1502455180826502,10.602534960255106,Low
PRV56716,1.1814835,0.6861637623394012,15.71509357950362,4.691056089038941,Low,15,0.0965254693192169,9.477361869208794,Low
PRV56717,0.098937236,9.131771312371171,11.496464039204703,5.206527455780273,Low,1,0.16582776813628464,11.277974625230282,Low
PRV56718,2.4365947,0.5222752827529406,17.206064045829624,5.650382194473217,Low,16,0.09835231028639402,10.223596417337657,Low
PRV56719,92.55191,4.852005300799927,15.294739434844509,51.31264138410642,Medium,13,0.21814278633115736,45.244981144285624,Medium
PRV56720,0.029358355,9.356418803914087,8.2851327686283,4.425067070799817,Low,3,0.14830722095607507,10.325630197798908,Low
PRV56721,0.8740756,0.0,9.784032360522847,2.883045885912801,Low,19,0.12842325289759582,9.154813868869173,Low
PRV56722,0.17150074,1.2961118186083234,8.984875706443301,2.655997252480634,Low,5,0.1438735266051795,9.024816110026542,Low
PRV56723,0.11282085,0.9494755000785187,15.757708084772787,4.233206320624124,Low,1,0.07884493718634433,8.31782329366756,Low
PRV56724,38.745335,11.624139395437838,13.922901576767963,25.75942755567352,Low,6,0.17708940466447953,26.094271753271638,Low
PRV56725,2.8971105,1.451878569086519,17.146843435238853,6.098235732175704,Low,28,0.1056816640776227,11.051260196414443,Low
PRV56726,0.23026294,17.09841057475311,9.492079613174935,6.762754014562807,Low,5,0.20369338524346203,13.466741114240126,Low
PRV56728,0.11761698,3.5923444560537705,21.446580721730026,6.318539785079913,Low,3,0.055856588497050774,9.228985933019068,Low
PRV56729,0.19558,0.0,10.889032607007445,2.8200481545747373,Low,28,0.13296552227992886,9.471327196803715,Low
PRV56730,96.477875,0.8092920267372095,18.217394659463334,52.995609049479825,Medium,23,0.19271344721118955,46.02530234519361,Medium
PRV56731,95.151726,21.376608063657635,11.555829253159605,55.808972213725795,Medium,5,0.19835403568536691,47.65921048437114,Medium
PRV56732,92.80805,1.2305116311115887,16.064986762317112,50.72790062985132,Medium,13,0.1979371295797857,44.30630312893767,Medium
PRV56733,31.332579,2.225668530857555,20.534397211161064,21.356305765033465,Low,23,0.1740079609351155,23.387732892881953,Low
PRV56734,9.585385,0.25912922751687417,13.305064872003328,8.18374118616545,Low,9,0.22810923849072495,15.208475336053493,Low
PRV56735,3.2634604,0.0,18.156217179212934,6.170784493663402,Low,44,0.10839947234064484,11.602777244304765,Low
PRV56738,37.717907,0.16763023321595066,16.159353343733823,22.94069937018959,Low,58,0.18624377517397994,25.75696667348621,Low
PRV56739,0.03930831,14.690989910816052,12.852806889761123,6.905603354921821,Low,1,0.1578818226239247,12.259155276256333,Low
PRV56740,0.22119221,0.0,9.762243301640847,2.551156930866564,Low,3,0.05942801674574405,6.685384278899476,Low
PRV56741,0.04983375,0.0,5.916009880383322,1.5039193443406396,Low,1,0.06574096549838071,6.064016977508448,Low
PRV56742,30.918371,0.010083530256735255,14.604423483977008,19.112812353839196,Low,12,0.2030973774575502,22.284086857971708,Low
PRV56743,1.1035823,0.0,10.931270408572766,3.284608733639621,Low,39,0.1517441522762495,10.583795030278043,Low
PRV56745,4.398075,2.1896514305333104,19.372725113577747,7.589631687907647,Low,7,0.10725486692640096,11.572694654715114,Low
PRV56746,10.5440645,0.0,14.093764495558176,8.79547338478432,Low,15,0.19717018410571252,14.987202451243622,Low
PRV56747,0.3267373,2.0437352074657125,6.788030759789045,2.37131014904502,Low,3,0.1656505120260997,9.342369927541327,Low
PRV56748,99.6714,0.5074561552309347,17.041670085823824,54.22298254903322,Medium,138,0.21647537048295595,50.59424073249662,Medium
PRV56749,30.300034,0.0,16.098315681568263,19.174595705060035,Low,11,0.18492239220474915,21.824330785819903,Low
PRV56750,0.27297255,16.01328060398072,8.795402661953162,6.338657093467686,Low,1,0.19951447851544557,12.953009302595689,Low
PRV56751,3.4361448,2.164093930966301,16.671717436620582,6.427025256294915,Low,10,0.21204852761741821,13.58485202590278,Low
PRV56752,0.13036744,0.04129268090045882,8.530757428613821,2.2081962488613236,Low,3,0.1901938436680356,9.871190601516401,Low
PRV56753,13.619137,0.2006617690217407,16.332895489424946,10.94295771976304,Low,10,0.17168720235813384,15.688595396519034,Low
PRV56754,4.586132,0.25235336273964537,13.645797309248223,5.767603692777241,Low,12,0.16247803711737785,11.878271813030011,Low
PRV56755,0.9141303,10.685399411247525,11.35011070884605,5.965942665263949,Low,4,0.2034100479139982,12.874704496839485,Low
PRV56758,7.655699,0.0,16.808117347089166,8.02987872489485,Low,55,0.11977632679424943,13.497502635665782,Low
PRV56759,0.41971767,17.400959298455724,12.892950465280817,7.783336275677636,Low,2,0.17568591685820245,13.366855921276219,Low
PRV56760,4.5947866,0.0,16.67791884879115,6.466873034188755,Low,77,0.1516885948503932,13.830058743260038,Low
PRV56761,35.048244,0.0,22.48296479066614,23.144863435825716,Low,95,0.21575729647755437,27.66638241884429,Low
PRV56762,0.6397502,0.0,9.24799736691504,2.631874433043076,Low,1,0.10609590618891274,7.910827626785046,Low
PRV56763,12.70966,0.027142168519349617,18.863300256841008,11.077440394548098,Low,13,0.19450708098902858,16.46111856648217,Low
PRV56764,31.258158,0.0,14.402003441923533,19.229579725532155,Low,15,0.21887370540704154,22.859678299340295,Low
PRV56765,0.09814449,0.0,8.024944983124888,2.05530848905448,Low,2,0.05163144334997294,6.107185590817133,Low
PRV56766,1.6685752,0.8201665216770947,8.447232918450426,3.1511374438598527,Low,3,0.15117501714530035,9.509011642927234,Low
PRV56767,2.810449,0.0,12.512038198518999,4.533233992111745,Low,7,0.16055509012659297,10.82960635668648,Low
PRV56768,0.35483542,0.0,25.45207313289901,6.540435993648222,Low,4,0.0739462187974973,9.885081518591722,Low
PRV56769,0.5230213,3.9975889548917043,13.477114583911924,4.630186525083674,Low,4,0.15620685025975778,10.703018512919206,Low
PRV56771,0.079790115,0.0,6.2641625864929384,1.6059357043014573,Low,0,-0.049588119366647365,3.087124692605878,Low
PRV56772,1.5413903,0.10412068469561923,14.75141096755523,4.4845780629612415,Low,6,0.1732652151951911,11.101688779828446,Low
PRV56773,4.584167,4.554647768256722,13.46021145869451,6.795798308553604,Low,12,0.16516359813624037,12.668365925618083,Low
PRV56774,0.17579056,0.0,22.51416258649294,5.716435928236108,Low,1,0.04587275301362659,8.492259659021423,Low
PRV56775,3.878827,5.395734589002959,10.058334494815297,5.802930818470433,Low,4,0.17116387190364613,11.915792226044362,Low
PRV56777,2.019456,0.0,12.890401199712088,4.232328254792524,Low,14,0.19091995262880168,11.602408041800743,Low
PRV56778,5.4004087,0.0,14.466491131369724,6.316827155248436,Low,18,0.20382026192200342,13.50690958995099,Low
PRV56780,0.063746005,0.0,7.542487759478816,1.9174949425180576,Low,0,-0.049744262129322925,3.301125440910509,Low
PRV56782,6.5936913,2.580786833083483,23.318084869370384,9.771563600128237,Low,35,0.12641851199761756,14.353785108041778,Low
PRV56783,0.17068855,0.0,11.57827337803888,2.979912621832012,Low,9,0.08776331310358998,7.888931577991377,Low
PRV56784,0.21344747,0.0,9.439172132427547,2.4665167663532133,Low,2,0.09549083844446093,7.544085196402733,Low
PRV56788,1.9726905,0.0,15.55273295468211,4.874528470203578,Low,17,0.10508287117734982,9.88367557672439,Low
PRV56789,1.5064073,1.2820941940704547,14.880735575855638,4.7939110729289105,Low,7,0.18673182349677342,11.697873520989937,Low
PRV56790,0.29690713,0.0,14.068070195848339,3.6654711124138517,Low,8,0.10226176747695259,8.721815780870694,Low
PRV56791,1.4013671,0.0,13.608026668702136,4.10269020132089,Low,25,0.12466491056814932,10.071175488084942,Low
PRV56792,0.22413938,0.0,6.597906466232348,1.7615463052954794,Low,0,-0.03410754753706735,3.601621091767836,Low
PRV56793,5.869507,5.2516688668307365,9.739666445054752,6.682587245940122,Low,7,0.175024799928016,12.713239464493839,Low
PRV56796,0.5479519,0.3171218195625447,8.778174951862338,2.547800131414799,Low,9,0.1936232850006696,10.35983363325074,Low
PRV56797,0.04713797,0.0,3.019473556427791,0.778437373228032,Low,0,-0.046624671243372384,2.5855139895570325,Low
PRV56798,0.1450496,0.0,10.003970672446243,2.5735174690082054,Low,4,0.043157191928665295,6.3016098096780615,Low
PRV56800,36.611523,5.470584824931926,13.009752396103764,22.925845642539198,Low,8,0.21174334584956933,25.07233969256157,Low
PRV56801,0.22264281,0.0,6.6788434562106325,1.7810322686289597,Low,3,0.09284415699925241,7.021752393602885,Low
PRV56802,4.145221,1.9959320329892654,29.016175390452087,9.825637472544297,Low,13,0.19630687582182127,15.632008587541916,Low
PRV56803,26.52472,0.6948445691885659,16.600965766353358,17.586312203026107,Low,74,0.21916846751106478,23.301005999198004,Low
PRV56805,0.038694736,0.0,2.514162586492939,0.6478880144314575,Low,0,-0.11798934490427576,0.6244764233914295,Low
PRV56807,0.12962458,0.0,9.235210128238567,2.373614819747897,Low,12,0.1033435790327345,7.9532408514576804,Low
PRV56808,93.97944,0.0,20.24996992353944,52.052211871754,Medium,47,0.2224334593091737,46.787841696923444,Medium
PRV56809,0.41416213,1.6245307083909633,10.586237695365112,3.25977316552089,Low,8,0.14418836381507916,9.536244449308686,Low
PRV56810,0.06227808,1.3731146915519703,7.8872383534403525,2.346227301613896,Low,4,0.07321699587205577,6.930030830009577,Low
PRV56811,7.561741,3.8552150747638345,9.117710313572685,7.0241017847062,Low,11,0.21570724656913898,14.125504469552112,Low
PRV56813,0.665096,0.0,10.154333535760248,2.8711313764079422,Low,15,0.07653080142838342,7.679582691252645,Low
PRV56816,0.25496095,0.6199763843959876,9.517430875683617,2.6618322921145516,Low,3,0.049576337242288604,6.5047570315678,Low
PRV56818,0.25154218,7.888152903368539,15.888009545662637,6.069811702646092,Low,4,0.19312142924395181,12.677865637684981,Low
PRV56819,12.254697,0.05345501857885741,25.343864081393523,12.476678197997245,Low,23,0.20323991245628192,17.937829176678356,Low
PRV56820,0.08826845,0.4613797615278467,11.778325172985879,3.1040604593247565,Low,0,-0.06508203596590445,3.7298934286582304,Low
PRV56821,0.025087398,0.0,7.492188352590773,1.8855907869204813,Low,1,0.020205816504019425,5.138230805511089,Low
PRV56823,0.028249802,0.0,12.944348085721046,3.2502119224641994,Low,1,0.03801453797298182,6.560028790270388,Low
PRV56824,0.39567038,0.0,9.871326058445067,2.6656667066955793,Low,17,0.0967686038928558,8.119650356983755,Low
PRV56826,0.3198803,0.7545046761052322,11.233689140218598,3.156988607441324,Low,5,0.11946831697640026,8.736128254818935,Low
PRV56828,0.23177257,0.0,8.274186331268751,2.1844328687182575,Low,11,0.05739410324123739,6.590156893172457,Low
PRV56829,2.1492112,1.0057218851477578,20.189257982980862,6.373350551176747,Low,16,0.107379020670475,10.966161248886067,Low
PRV56830,0.02430196,4.381481704218996,11.138700857270033,3.892196619973104,Low,2,0.030655659776324673,6.8434715669747685,Low
PRV56831,0.0643727,0.0,7.014162586492938,1.7857269983397528,Low,0,-0.03242493181284534,3.662629717270402,Low
PRV56832,0.15171675,2.3326576631616533,3.4487461512711377,1.5212093305284209,Low,2,0.1227604752331739,7.596795715212938,Low
PRV56833,0.027595052,0.058866044322065034,11.410837485765155,2.8812234087696043,Low,0,-0.01437444655448944,4.902374262098673,Low
PRV56834,2.325688,4.967483594833055,14.781059479491226,6.099979711223282,Low,2,0.10292988554313875,10.282401718231581,Low
PRV56835,0.9706799,0.8746612824926965,12.287216959432143,3.7758095000754786,Low,8,0.0883067224589178,8.433450307907064,Low
PRV56836,0.10922061,0.0,4.19145119302931,1.1024731027917627,Low,0,-0.014820004383992724,3.6455760660793697,Low
PRV56837,0.34101573,0.6934710997846195,12.06281979559202,3.359580587008108,Low,4,0.09212449374947052,8.134727699808604,Low
PRV56839,0.05254281,8.77034856994733,10.153051475381828,4.757121416030781,Low,4,0.1401527392716283,10.371278047367785,Low
PRV56840,1.5699288,2.7220572335963626,21.4009201182865,6.815708720619184,Low,8,0.053087455785399196,9.638685034705807,Low
PRV56843,0.05557808,0.3056296225410905,13.76416258649294,3.5452370917958183,Low,0,-0.03820773409982847,4.742785582215773,Low
PRV56845,0.059373472,0.0,6.691451193029311,1.7025495342002874,Low,0,-0.017005251909248176,4.008379188927529,Low
PRV56846,0.09548108,3.157513452613398,20.99484141435746,6.085829258141239,Low,2,0.06629358900247484,9.312677505082966,Low
PRV56850,0.34283087,4.741540679431899,19.200852254469545,6.157013666762982,Low,1,0.09363607131398022,10.051995126579286,Low
PRV56851,0.2593567,5.38712841147881,18.77801735350394,6.170964794912947,Low,2,0.027070576053852324,8.344685191599241,Low
PRV56852,0.20677792,2.8055074022092863,17.689005336822277,5.2270171424371625,Low,1,0.0024551011606932516,7.012185742538138,Low
PRV56853,0.15217295,10.24623630895951,28.702632142926728,9.813303589416758,Low,2,0.11643166801255866,13.235455942769427,Low
PRV56854,0.17979695,0.0,8.358117859695978,2.179427939438479,Low,0,-0.016488226955843732,4.355739391494763,Low
PRV56855,0.075754195,0.774445986021232,15.86873979956568,4.198673544122596,Low,0,-0.05645488058616277,4.722141796670552,Low
PRV56856,0.73264784,3.254082440964258,23.513092398563888,7.058117627986208,Low,8,0.07922635503465913,10.493173277401961,Low
PRV56857,0.32531777,3.13769435298037,18.796919065656343,5.646312239780524,Low,6,0.12948389774353897,10.767894415391302,Low
PRV56858,3.7844868,1.2750463134957595,15.455196745595964,6.074804150087872,Low,2,0.0371912603648491,8.54252028403181,Low
PRV56860,0.045214664,3.715492801984044,8.33899836793051,3.036230124574142,Low,1,0.06991996790207622,7.24611844678098,Low
PRV56861,0.11964417,0.2294631242519277,14.001954757329688,3.6176765566402254,Low,2,0.02197722209039199,6.423944790456344,Low
PRV56862,0.42185593,2.3397771084881605,18.326047308819536,5.37738406758376,Low,1,0.0436136184623499,8.195737242365293,Low
PRV56863,0.802207,1.4460357592692707,15.95377084097857,4.751055146613474,Low,6,0.14267606328167393,10.486830436454301,Low
PRV56864,0.921751,2.101495301401064,13.428222662836022,4.343305002228705,Low,4,0.022314652277430014,6.994416168826619,Low
PRV56866,2.2122865,3.7650428985672946,19.39344053364336,6.895764094212942,Low,10,0.10608032490895103,11.136752920470602,Low
PRV56867,0.03499323,0.10572499628325935,10.713516165580868,2.7223069061143015,Low,1,0.03680654579810794,6.158847600835776,Low
PRV56868,0.08565545,4.545070977052926,22.675697965019374,6.848019960928537,Low,2,0.06034170879792522,9.690280195440582,Low
PRV56869,1.4226131,0.5174680745825638,12.528086319840659,3.9726951705662548,Low,3,0.0533960469250323,7.522432010988513,Low
PRV56870,0.22668086,0.0,28.523499777445068,7.244215374322948,Low,13,0.1590616746829555,12.849241787795666,Low
PRV56871,0.022439262,0.09301693423438054,9.36952119421872,2.3768541630624744,Low,1,0.07886380336646426,7.018871050477911,Low
PRV56873,0.1307261,0.0,12.514162586492938,3.1939036961303757,Low,1,0.06493065147642063,7.225776948134018,Low
PRV56877,95.07788,0.8578781589350241,16.89237621693837,51.97650402365585,Medium,16,0.20984508107452604,45.57283382102625,Medium
PRV56878,1.055731,6.165224695190229,25.461396835673533,8.434520911776303,Low,1,0.002421981554857733,9.256570694477537,Low
PRV56879,0.20423663,7.0871084757389085,10.268190734392734,4.440943115845441,Low,2,0.03220825942716243,7.268270018133984,Low
PRV56880,0.116124004,0.0,11.25708129324647,2.872332325374415,Low,0,-0.10519273355908026,2.5168404697014104,Low
PRV56881,1.5051512,2.2555896347192985,17.026142916378955,5.573008714079952,Low,6,0.09725824578279174,9.872315670288819,Low
PRV56882,0.26919714,2.4183007467647646,19.033020503956852,5.49742888076226,Low,1,0.046212491207535344,8.347855383579788,Low
PRV56884,0.10061345,0.0,7.2087438797394086,1.8524926961819244,Low,1,0.03299848367489311,5.45021183888287,Low
PRV56885,25.752872,2.612036666901704,31.647064972551554,21.441211643383824,Low,9,0.16695077584692508,22.88643986304421,Low
PRV56886,0.09625757,9.708653194976787,32.994200696725684,10.723842256628469,Low,0,-0.00666567409656138,10.59416633705514,Low
PRV56887,0.264083,6.2300553667616425,19.584366149660728,6.585646878124262,Low,3,0.08787358318712324,10.25476065134766,Low
PRV56888,0.03434586,1.7042063172344895,9.514162586492938,2.8217651566940285,Low,2,0.0456033676133305,6.485778241931792,Low
PRV56889,9.540906,13.260450149081734,15.648674763294112,11.997734204320768,Low,8,0.22834104531985455,17.85749782062051,Low
PRV56890,0.57723814,6.554843690946358,16.081178596959763,5.947624643221724,Low,0,-0.014893692417906113,7.035251622629051,Low
PRV56891,0.027259687,0.0,5.014162586492939,1.2671704901041199,Low,0,-0.09851222644035879,1.5682469761156934,Low
PRV56892,0.3120538,6.433043470988433,21.238821672803788,7.073993185762661,Low,0,-0.006409814819761439,8.045975136833038,Low
PRV56893,0.056173325,0.3170465751508326,5.744381210583209,1.5434436087259908,Low,0,-0.021235457647795886,3.7861796633916955,Low
PRV56894,0.030157227,0.0,9.21122969955964,2.3178860384244797,Low,2,0.06150346227429482,6.549622739498457,Low
PRV56895,9.658866,0.0,22.94263140857039,10.56509081646755,Low,13,0.1964266755838895,16.152764511775764,Low
PRV56896,16.1736,2.659035040732366,33.61465175773435,17.15522132119871,Low,3,0.20427608934850872,20.703042973037263,Low
PRV56897,5.8634505,0.0,30.95874387973941,10.671411233530433,Low,8,0.12563326950644949,14.238273999502045,Low
PRV56900,0.046166923,0.0,22.952073132899013,5.7611017446733035,Low,2,0.14680765390685213,11.194722306661752,Low
PRV56901,0.51016814,0.0,13.526551477629859,3.636721936990549,Low,2,0.01164521850649447,6.166592748302257,Low
PRV56902,0.18085636,0.0,22.51416258649294,5.718968827615838,Low,1,0.028768623218600742,8.045928799087104,Low
PRV56903,5.5846634,5.119746006064908,39.1702073132899,13.864820025395343,Low,2,0.1863985224020368,17.904549584855793,Low
PRV56904,0.5755884,0.0,29.382081293246472,7.633314525877765,Low,4,0.12874425686897673,12.085727200874164,Low
PRV56905,0.08639395,0.4584138851660073,12.037605039183157,3.1672017072721363,Low,2,0.06498784121618961,7.23542948341187,Low
PRV56906,1.430791,0.0,21.91626900628742,6.19446276176854,Low,6,0.14427861572600276,11.53920036329998,Low
PRV56907,0.08832827,0.06329901914706793,4.8115769028446564,1.2628831165500627,Low,2,0.03813698639897922,5.198952238432196,Low
PRV56908,0.444176,0.0,12.514162586492938,3.3506286408411072,Low,1,0.06876246832169952,7.435872564385836,Low
PRV56909,0.32891208,0.385389855191345,19.422465137878078,5.116419787934485,Low,3,0.11963641193855723,10.058442655081384,Low
PRV56910,0.06859596,0.0,23.19499183965254,5.833045940281273,Low,4,0.13115481975183196,10.888692512209257,Low
PRV56912,4.78084,0.5912107001167848,28.58559115792151,9.684620424531547,Low,7,0.19183082285669373,15.254956602826883,Low
PRV56914,1.9688454,0.24657331001418786,26.64815976296776,7.708105951961308,Low,6,0.17509087708229176,13.405988048647362,Low
PRV56915,0.67219126,0.0,29.38005806660462,7.681110147773744,Low,4,0.1478059610186785,12.618573691375689,Low
PRV56916,4.2269654,0.3386337649151102,25.94095672870002,8.683380337103124,Low,11,0.17790890189216846,14.296736550756528,Low
PRV56917,0.046522457,12.85713523921507,14.93739739350602,6.971894386756575,Low,2,0.1124819265665642,11.14299188902758,Low
PRV56918,77.21253,2.74174801435699,29.7760673483977,46.73571986241719,Medium,7,0.1953169027125048,41.28205654659388,Medium
PRV56919,0.043910187,0.0,11.285406466232347,2.8433067099269747,Low,0,-0.04505074765122702,4.072157086248131,Low
PRV56920,0.032957,0.0,10.003540646623236,2.5173636610534444,Low,0,-0.07829474893549038,2.9730513700896655,Low
PRV56923,0.07650294,0.576135749649916,17.074396547523655,4.4508845450678045,Low,1,0.02344992507130328,7.018927469630212,Low
PRV56926,0.0093334075,0.0,7.5141625864929384,1.883207350376408,Low,0,-0.1207473821572127,1.416943302690361,Low
PRV56928,1.0279517,0.0,11.326124354012636,3.3455069471915135,Low,2,0.023852936948213666,6.282567127050706,Low
PRV56929,0.90929556,0.220462969554095,14.509100445334663,4.137038633186911,Low,3,0.06429692821903299,7.923060030646846,Low
PRV56930,0.09941837,0.0,14.450150446423182,3.662246797563704,Low,3,0.07695272754008997,7.92226969947269,Low
PRV56931,2.0298567,0.0,10.77620353365317,3.708979224325158,Low,3,0.04713042828902114,7.173680546057284,Low
PRV56932,0.06557278,0.0,6.824627276691979,1.738943210848467,Low,0,-0.009970506741635965,4.2181550870658135,Low
PRV56933,0.031575613,0.06462786900869566,8.037048651856647,2.0412069365782495,Low,3,0.06448513875221773,6.46090869147526,Low
PRV56934,0.03995609,0.0,6.702073132899014,1.6954963277793447,Low,0,-0.058047800854921394,2.9281854983022915,Low
PRV56935,0.20651644,1.036442489092575,15.086105153832662,4.133895133072847,Low,5,0.07627179316903698,8.28827529682831,Low
PRV56937,0.03147079,0.0,4.546028406102051,1.1522424967782174,Low,1,0.006668065006893209,4.270217155208131,Low
PRV56938,0.048762605,0.0,6.527508963069193,1.6562585430644137,Low,1,0.06478044502311431,6.145490145408696,Low
PRV56939,0.110285275,0.0,10.18206089237783,2.600657860436672,Low,2,0.05598405541125828,6.6029624001607425,Low
PRV56941,0.8045589,0.0,7.998563990804916,2.4019204342895164,Low,3,0.06331716766656559,6.6828089575366905,Low
PRV56942,2.7486408,0.0,8.039850747450295,3.3842830747028447,Low,2,0.06617717122323219,7.418545196331531,Low
PRV56944,0.061114103,0.0,3.389983679305089,0.8780529711272748,Low,0,-0.08430841689349783,1.6679843342299139,Low
PRV56945,0.5024627,0.1697547808906976,16.156777494987775,4.332864411523711,Low,8,0.13199831532704387,9.968046377574037,Low
PRV56946,0.12642255,3.2789757819683163,36.26416258649294,9.948995869242578,Low,0,-0.07567409411679299,8.243851347177444,Low
PRV56947,0.0501618,0.0,11.69145119302931,2.947943698896623,Low,1,0.02471686757527658,6.00006097013282,Low
PRV56948,0.15111947,0.0,5.024784526362644,1.3317558668888176,Low,0,-0.049014122410316885,2.910236710816454,Low
PRV56949,0.5855001,2.0040313695800642,23.64623641026896,6.705317005520575,Low,13,0.13277146628337977,11.783246837421299,Low
PRV56950,0.086236455,0.03140662246800066,6.723317012638422,1.7317991360498313,Low,0,-0.020596387141427364,3.9347712714358494,Low
PRV56951,0.12037073,3.289515721514939,22.857726436331188,6.596995904840388,Low,2,0.02471886102839027,8.581295377515511,Low
PRV56953,0.037924446,0.0,7.575334045367131,1.9127957344245636,Low,1,0.024243864173817076,5.263065378192354,Low
PRV56954,0.039185647,0.0,7.82533404536713,1.9759263348024807,Low,1,0.03771963961528746,5.660302961092385,Low
PRV56956,0.050553173,1.3605560436812543,4.599138105450573,1.5152001236963402,Low,1,0.10963092384643969,7.2217680483360915,Low
PRV56957,1.4689368,0.0,14.41209423961637,4.337491960382455,Low,14,0.10379697393310394,9.393524427021864,Low
PRV56958,0.02697951,0.05848869108290583,9.137414181469941,2.3124654730087455,Low,2,0.04556307866948328,6.128212950288399,Low
PRV56960,0.28986254,0.0,5.9870690527252854,1.6416985348535702,Low,0,-0.0005632994079713405,4.396539274981191,Low
PRV56963,0.13011612,0.0,7.139983679305089,1.8500539798166782,Low,0,-0.012917722732917136,4.218719755427539,Low
PRV56964,0.07089072,0.0,6.028325172985878,1.5425266518506622,Low,0,-0.06797433104533884,2.56104574333833,Low
PRV56965,0.041895658,0.0,3.358117859695976,0.8604772938128872,Low,0,-0.035467915201546074,2.935233084493151,Low
PRV56966,0.024826938,0.0,3.764162586492939,0.9534541157664466,Low,0,-0.0737485826309831,1.9974177838269562,Low
PRV56967,0.21560632,0.0,11.319866991690283,2.9377699063846183,Low,10,0.07676241990779376,7.598069549264116,Low
PRV56969,0.067085035,0.0,2.514162586492939,0.6620831641958761,Low,0,-0.11011113549840784,0.8408109168868727,Low
PRV56970,0.052388053,0.0,2.514162586492939,0.6547346733169365,Low,0,-0.0818394976832793,1.5763436998468707,Low
PRV56971,0.079320736,0.0,7.535406466232347,1.9235119846727966,Low,0,-0.09036463994239796,2.2411412079050708,Low
